user_id,order_id,purchase_ts,purchase_ts_cleaned,purchase_year,purchase_month,time_to_ship,ship_ts,product_name,product_name_cleaned,product_id,usd_price,purchase_platform,marketing_channel,marketing_channel_cleaned,account_creation_method,account_creation_method_cleaned,country_code,date_check,region,revenue
b1b3e1b6,f4b810e2b0775311,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
64d51dd4,f2b4934c3ed43599,08-07-2020,2020-07-08,2020,7,1,2020-07-09,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,9ef0," $1,198.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1198.0
b6465c05,cc4689fc4d377224,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $159.12 ,website,email,email,mobile,mobile,NL,TRUE,EMEA,159.12
e836a355,c6c838adca998095,08-07-2020,2020-07-08,2020,7,3,2020-07-11,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
f16765c2,c4e50b0a46e102028,08-07-2020,2020-07-08,2020,7,3,2020-07-11,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,9ef0," $1,198.00 ",website,direct,direct,desktop,desktop,BR,TRUE,EMEA,1198.0
a1863e9c,beaf35c4f7e68336,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,e682, $171.65 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,171.65
19a7a281,b2b788a96d813412,08-07-2020,2020-07-08,2020,7,1,2020-07-09,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac," $1,198.00 ",website,direct,direct,desktop,desktop,HU,TRUE,EMEA,1198.0
b3176997,ad41ba4912075878,08-07-2020,2020-07-08,2020,7,2,2020-07-10,27in 4K gaming monitor,27in 4k gaming monitor,891b, $309.17 ,website,direct,direct,mobile,mobile,GB,TRUE,EMEA,309.17
1ac41f20,a16738b3dd113903,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,e682, $147.51 ,website,direct,direct,mobile,mobile,CA,TRUE,EMEA,147.51
b7306d15,9dce0d3865477608,08-07-2020,2020-07-08,2020,7,1,2020-07-09,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $22.10 ,website,direct,direct,mobile,mobile,DE,TRUE,EMEA,22.1
7e568a59,9a1d674dced53958,08-07-2020,2020-07-08,2020,7,3,2020-07-11,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,mobile,mobile,PE,TRUE,LATAM,168.0
4417a9e9,88aeda437a930646,08-07-2020,2020-07-08,2020,7,2,2020-07-10,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,NZ,TRUE,APAC,24.0
9a9fc9db,7ce8036fdbe65376,08-07-2020,2020-07-08,2020,7,1,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,email,email,mobile,mobile,US,TRUE,NA,168.0
bb74b3f4,6dac9eb34f179372,08-07-2020,2020-07-08,2020,7,1,2020-07-09,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $25.67 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,25.67
c038b621,6c9d4c7976581416,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,e682, $152.51 ,website,direct,direct,desktop,desktop,NL,TRUE,EMEA,152.51
58d5c33d,6727809e40e38855,08-07-2020,2020-07-08,2020,7,1,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $136.25 ,website,email,email,mobile,mobile,AU,TRUE,EMEA,136.25
3bdcc7a8,614dca75a6d27251,08-07-2020,2020-07-08,2020,7,2,2020-07-10,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,KE,TRUE,EMEA,24.0
5a3807bf,6084c1567e839428,08-07-2020,2020-07-08,2020,7,1,2020-07-09,27in 4K gaming monitor,27in 4k gaming monitor,891b, $205.98 ,website,direct,direct,desktop,desktop,ES,TRUE,EMEA,205.98
e5e1fbf0,5dd4ce2629997115,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $132.11 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,132.11
81d5d3e0,4fc2a4a125655373,08-07-2020,2020-07-08,2020,7,3,2020-07-11,Nintendo Switch,nintendo switch,8d0d, $172.94 ,website,direct,direct,desktop,desktop,DK,TRUE,EMEA,172.94
58e84eb6,2dfb7ce2fe738894,08-07-2020,2020-07-08,2020,7,1,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $169.39 ,website,email,email,mobile,mobile,TW,TRUE,APAC,169.39
3399a723,296ba10ce5523940,08-07-2020,2020-07-08,2020,7,2,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
f98416a8,262ebb481ad105402,08-07-2020,2020-07-08,2020,7,3,2020-07-11,Nintendo Switch,nintendo switch,e682, $136.25 ,website,email,email,mobile,mobile,AU,TRUE,EMEA,136.25
089cc1c7,250c2d5bd526540,08-07-2020,2020-07-08,2020,7,1,2020-07-09,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,HK,TRUE,EMEA,480.0
f4a12bb4,236dd967bac103376,08-07-2020,2020-07-08,2020,7,2,2020-07-10,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,PH,TRUE,APAC,480.0
0b68e5bf,1d8a3533c1f7693,08-07-2020,2020-07-08,2020,7,2,2020-07-10,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
3e60e6a5,16fdcf2315728278,08-07-2020,2020-07-08,2020,7,-143,2020-02-16,Nintendo Switch,nintendo switch,e682, $168.00 ,website,email,email,mobile,mobile,US,FALSE,NA,168.0
3fb5ba62,14fab3d987c28868,08-07-2020,2020-07-08,2020,7,-142,2020-02-17,27in 4K gaming monitor,27in 4k gaming monitor,891b, $388.53 ,website,direct,direct,desktop,desktop,AU,FALSE,EMEA,388.53
758dad87,10c85991d7450408,08-07-2020,2020-07-08,2020,7,-149,2020-02-10,27in 4K gaming monitor,27in 4k gaming monitor,891b, $384.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,384.0
1756b006,0b56f00145912487,08-07-2020,2020-07-08,2020,7,-106,2020-03-24,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,AE,FALSE,EMEA,168.0
41a906c7,0aa79af29d329646,08-07-2020,2020-07-08,2020,7,-129,2020-03-01,27in 4K gaming monitor,27in 4k gaming monitor,891b, $367.11 ,website,direct,direct,desktop,desktop,NL,FALSE,EMEA,367.11
246ce960,f023d6dcc4e17705,07-07-2020,2020-07-07,2020,7,2,2020-07-09,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.12 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,23.12
35d44e66,b208c2417b724795,07-07-2020,2020-07-07,2020,7,1,2020-07-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.12 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,23.12
9dd2a872,572034d92f566705,07-07-2020,2020-07-07,2020,7,3,2020-07-10,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.04 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,23.04
12ca1cb0,e188e41bead10699,07-07-2020,2020-07-07,2020,7,3,2020-07-10,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,direct,direct,desktop,desktop,BR,TRUE,EMEA,480.0
961df40e,c61025e40e263596,07-07-2020,2020-07-07,2020,7,2,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,168.0
8d38d341,9c95bea5c7059980,07-07-2020,2020-07-07,2020,7,2,2020-07-09,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,168.0
b9189817,9aec6cd0b4578417,07-07-2020,2020-07-07,2020,7,3,2020-07-10,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
b9189817,9aec6cd0b4578416,07-07-2020,2020-07-07,2020,7,3,2020-07-10,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
81cfa336,8fc3e3f69d055357,07-07-2020,2020-07-07,2020,7,3,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $142.80 ,website,direct,direct,mobile,mobile,US,TRUE,NA,142.8
d83d3e6b,89ce8a93ff291360,07-07-2020,2020-07-07,2020,7,1,2020-07-08,Nintendo Switch,nintendo switch,8d0d, $177.11 ,website,direct,direct,mobile,mobile,GB,TRUE,EMEA,177.11
a6e64180,869f8ecde4b70706,07-07-2020,2020-07-07,2020,7,1,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,BR,TRUE,EMEA,168.0
50592faf,4b2588fee0735596,07-07-2020,2020-07-07,2020,7,3,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $148.05 ,website,direct,direct,desktop,desktop,FI,TRUE,EMEA,148.05
7278c878,43c2459079649156,07-07-2020,2020-07-07,2020,7,1,2020-07-08,Nintendo Switch,nintendo switch,8d0d, $125.84 ,website,direct,direct,desktop,desktop,NL,TRUE,EMEA,125.84
65bf0e3f,2831a09fde443992,07-07-2020,2020-07-07,2020,7,3,2020-07-10,Nintendo Switch,nintendo switch,8d0d, $146.02 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,146.02
6e8e798c,2763d875cb647698,07-07-2020,2020-07-07,2020,7,1,2020-07-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $15.36 ,website,direct,direct,desktop,desktop,FR,TRUE,EMEA,15.36
af6b9999,129083e1b6d74321,07-07-2020,2020-07-07,2020,7,-5,2020-07-02,Nintendo Switch,nintendo switch,e682, $177.11 ,website,direct,direct,desktop,desktop,GB,FALSE,EMEA,177.11
c252b5e4,0999c40429882256,07-07-2020,2020-07-07,2020,7,-117,2020-03-12,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,168.0
a5e26202,081bd21882970288,07-07-2020,2020-07-07,2020,7,-96,2020-04-02,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,480.0
b45a60c1,077435c355876435,07-07-2020,2020-07-07,2020,7,-56,2020-05-12,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,social media,social media,tablet,tablet,US,FALSE,NA,480.0
30470782,566b8244798802,06-07-2020,2020-07-06,2020,7,3,2020-07-09,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.16 ,mobile app,direct,direct,desktop,desktop,AU,TRUE,EMEA,23.16
a393c581,1e2d0b3b78d69204,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Nintendo Switch,nintendo switch,8e5d, $155.60 ,mobile app,email,email,mobile,mobile,GB,TRUE,EMEA,155.6
378f6109,1a77e26185e25491,06-07-2020,2020-07-06,2020,7,2,2020-07-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.12 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,23.12
f0712d31,18da7351eb7101648,06-07-2020,2020-07-06,2020,7,-123,2020-03-05,Dell Gaming Mouse,dell gaming mouse,0c5a, $46.92 ,mobile app,direct,direct,desktop,desktop,GB,FALSE,EMEA,46.92
c322bdce,eebfb96e58e82654,06-07-2020,2020-07-06,2020,7,3,2020-07-09,27in 4K gaming monitor,27in 4k gaming monitor,891b, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
42f47937,eb63a75aff130165,06-07-2020,2020-07-06,2020,7,1,2020-07-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
79d40e24,e49d53cf97952061,06-07-2020,2020-07-06,2020,7,1,2020-07-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,PE,TRUE,LATAM,168.0
d4d12c1b,d6934020ee689815,06-07-2020,2020-07-06,2020,7,1,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,24.0
afd8e152,d5fb7e7582574526,06-07-2020,2020-07-06,2020,7,1,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $126.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,126.0
afd8e152,d5fb7e7582574525,06-07-2020,2020-07-06,2020,7,1,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $126.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,126.0
5e0426bc,d1b37222dc841009,06-07-2020,2020-07-06,2020,7,2,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,CL,TRUE,EMEA,168.0
9d23f54b,ccc3f5c88a466442,06-07-2020,2020-07-06,2020,7,2,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
a34f7939,c32081fa6a269109,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $159.12 ,website,email,email,mobile,mobile,ES,TRUE,EMEA,159.12
a34f7939,c32081fa6a269108,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $159.12 ,website,email,email,mobile,mobile,ES,TRUE,EMEA,159.12
38ed71f8,b0f121c676f26057,06-07-2020,2020-07-06,2020,7,2,2020-07-08,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $152.76 ,website,direct,direct,desktop,desktop,TR,TRUE,EMEA,152.76
0be5bce1,b056c61f1697878,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $152.51 ,website,direct,direct,desktop,desktop,FR,TRUE,EMEA,152.51
78fb08b1,ad9adc9252b51729,06-07-2020,2020-07-06,2020,7,2,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,email,email,mobile,mobile,IN,TRUE,APAC,168.0
269152aa,a5d0b705add18625,06-07-2020,2020-07-06,2020,7,3,2020-07-09,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
fb515908,a19cab254ad106174,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,530.00 ",website,,unknown,,unknown,US,TRUE,NA,1530.0
51798bb3,9e1c5dee6ef36027,06-07-2020,2020-07-06,2020,7,1,2020-07-07,Nintendo Switch,nintendo switch,e682, $171.65 ,website,direct,direct,mobile,mobile,GB,TRUE,EMEA,171.65
7d319bb0,9a81737668853469,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Nintendo Switch,nintendo switch,8d0d, $159.12 ,website,direct,direct,mobile,mobile,ES,TRUE,EMEA,159.12
d3c06f7b,970192ece4c89413,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac," $1,105.90 ",website,direct,direct,mobile,mobile,JP,TRUE,APAC,1105.9
31414592,90f1c244f82831,06-07-2020,2020-07-06,2020,7,2,2020-07-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
0e38e698,83bdb20d7b98840,06-07-2020,2020-07-06,2020,7,1,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
81d640ae,7c890c20b4c55376,06-07-2020,2020-07-06,2020,7,1,2020-07-07,27in 4K gaming monitor,27in 4k gaming monitor,891b, $312.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,312.0
bd42cce8,76dbaa0bf6280131,06-07-2020,2020-07-06,2020,7,1,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
f4affc72,66361304528103407,06-07-2020,2020-07-06,2020,7,2,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,email,email,mobile,mobile,US,TRUE,NA,168.0
c85b6e27,63cfbfff71584709,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,800.00 ",website,direct,direct,desktop,desktop,PE,TRUE,LATAM,1800.0
e57acd84,5fa6ff0ecd596942,06-07-2020,2020-07-06,2020,7,1,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
00a41d8b,4361aa01da43433,06-07-2020,2020-07-06,2020,7,3,2020-07-09,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
714b9df5,409b2d27d0248748,06-07-2020,2020-07-06,2020,7,2,2020-07-08,Nintendo Switch,nintendo switch,e682, $155.42 ,website,direct,direct,desktop,desktop,NL,TRUE,EMEA,155.42
714b9df5,409b2d27d0248747,06-07-2020,2020-07-06,2020,7,2,2020-07-08,Nintendo Switch,nintendo switch,e682, $155.42 ,website,direct,direct,desktop,desktop,NL,TRUE,EMEA,155.42
6e88ff1c,3bdec4c48d047692,06-07-2020,2020-07-06,2020,7,1,2020-07-07,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,480.0
5da37007,34fc8e5649f40840,06-07-2020,2020-07-06,2020,7,1,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $18.79 ,website,direct,direct,desktop,desktop,CA,TRUE,EMEA,18.79
f2bb7960,1e92e6d5781102594,05-07-2020,2020-07-05,2020,7,1,2020-07-06,Dell Gaming Mouse,dell gaming mouse,b0ee, $61.20 ,mobile app,email,email,mobile,mobile,GB,TRUE,EMEA,61.2
f857b022,f8d40039684104920,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
29d0238f,d7500e281c019919,05-07-2020,2020-07-05,2020,7,1,2020-07-06,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $398.22 ,website,direct,direct,desktop,desktop,AU,TRUE,EMEA,398.22
eeb81a2b,cae3649621d100835,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
db70fd30,c2011bae82792736,05-07-2020,2020-07-05,2020,7,2,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.26 ,website,email,email,mobile,mobile,GB,TRUE,EMEA,24.26
30f9a557,bfec0d5cbd122927,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,653.12 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1653.12
733c6260,bb99e3f04f049492,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $168.99 ,website,direct,direct,desktop,desktop,GB,TRUE,EMEA,168.99
f40684e3,ae01884dfe8103139,05-07-2020,2020-07-05,2020,7,2,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,affiliate,affiliate,unknown,unknown,BR,TRUE,EMEA,24.0
bd62e823,ac8479fc16280175,05-07-2020,2020-07-05,2020,7,1,2020-07-06,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,24.0
fa181134,ab4c3deeaaa105675,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $148.05 ,website,direct,direct,mobile,mobile,GB,TRUE,EMEA,148.05
23158d27,a97dd18f3e117198,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Nintendo Switch,nintendo switch,e682, $168.00 ,website,email,email,mobile,mobile,US,TRUE,NA,168.0
5dc6f22a,9df666ce52d40911,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,168.0
690065cb,9c03705ebfd45316,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Nintendo Switch,nintendo switch,8d0d, $178.57 ,website,direct,direct,mobile,mobile,DK,TRUE,EMEA,178.57
1226f2b0,942a6a5547b10416,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,mobile,mobile,US,TRUE,NA,168.0
82fd9ddc,910ab3ae35955810,05-07-2020,2020-07-05,2020,7,1,2020-07-06,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.26 ,website,direct,direct,mobile,mobile,ES,TRUE,EMEA,24.26
d94613f7,799f7b2630391788,05-07-2020,2020-07-05,2020,7,3,2020-07-08,27in 4K gaming monitor,27in 4k gaming monitor,891b, $438.72 ,website,direct,direct,desktop,desktop,JP,TRUE,APAC,438.72
c1ac3de2,7282484e0fe81971,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,530.00 ",website,email,email,mobile,mobile,US,TRUE,NA,1530.0
17cb80bf,71742df097312668,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
811e504b,6c8d2fecc3655100,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Lenovo IdeaPad Gaming 3,lenovo ideapad gaming 3,04ac, $830.66 ,website,direct,direct,desktop,desktop,AU,TRUE,EMEA,830.66
30d4abaa,5ee0e9f72b522873,05-07-2020,2020-07-05,2020,7,3,2020-07-08,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $18.34 ,website,direct,direct,desktop,desktop,UA,TRUE,EMEA,18.34
aa9d227c,5355796bede72352,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
943f541a,4f3283ed1fa62824,05-07-2020,2020-07-05,2020,7,1,2020-07-06,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
7632f5ff,4a8370b0d7650659,05-07-2020,2020-07-05,2020,7,2,2020-07-07,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,CO,TRUE,EMEA,24.0
035e83a1,3a60a84f1594514,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Nintendo Switch,nintendo switch,e682, $155.42 ,website,direct,direct,desktop,desktop,DE,TRUE,EMEA,155.42
4c01979f,38ec787c2c133796,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
4c01979f,38ec787c2c133795,05-07-2020,2020-07-05,2020,7,2,2020-07-07,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
c2eebbde,337aa951efb82552,05-07-2020,2020-07-05,2020,7,1,2020-07-06,Nintendo Switch,nintendo switch,e682, $142.81 ,website,direct,direct,desktop,desktop,CH,TRUE,EMEA,142.81
1712c359,308bd2ea5ce12400,05-07-2020,2020-07-05,2020,7,3,2020-07-08,27in 4K gaming monitor,27in 4k gaming monitor,891b, $459.38 ,website,direct,direct,desktop,desktop,SE,TRUE,EMEA,459.38
08cb0794,2f187322b9a6616,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Sony PlayStation 5 Bundle,sony playstation 5 bundle,54ed," $1,320.00 ",website,direct,direct,desktop,desktop,US,TRUE,NA,1320.0
7fda1dab,2375d2750c254608,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
b4d256e1,1f559beb74e76598,05-07-2020,2020-07-05,2020,7,3,2020-07-08,Nintendo Switch,nintendo switch,8d0d, $134.40 ,website,direct,direct,desktop,desktop,TH,TRUE,APAC,134.4
405b2f3e,1b0bbe8bb5029129,05-07-2020,2020-07-05,2020,7,1,2020-07-06,Nintendo Switch,nintendo switch,e682, $171.65 ,website,email,email,mobile,mobile,GB,TRUE,EMEA,171.65
de5e7989,1253467cb8293984,05-07-2020,2020-07-05,2020,7,-46,2020-05-20,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,24.0
bdac0e78,1.8460515E+5580279,05-07-2020,2020-07-05,2020,7,-75,2020-04-21,Nintendo Switch,nintendo switch,8d0d, $152.51 ,website,direct,direct,desktop,desktop,DE,FALSE,EMEA,152.51
ddcc2254,0b9aed3c5ea93735,05-07-2020,2020-07-05,2020,7,-81,2020-04-15,27in 4K gaming monitor,27in 4k gaming monitor,e7e6, $480.00 ,website,direct,direct,desktop,desktop,CR,FALSE,EMEA,480.0
4914c27f,0b0743ea92732563,05-07-2020,2020-07-05,2020,7,-45,2020-05-21,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,FALSE,NA,168.0
f9146908,00b512ca418105222,05-07-2020,2020-07-05,2020,7,-92,2020-04-04,Nintendo Switch,nintendo switch,8d0d, $129.63 ,website,direct,direct,desktop,desktop,ES,FALSE,EMEA,129.63
21030361,d8241ae52be590,04-07-2020,2020-07-04,2020,7,2,2020-07-06,Dell Gaming Mouse,dell gaming mouse,8d4f, $49.98 ,mobile app,email,email,mobile,mobile,US,TRUE,NA,49.98
e76368be,966b15cae5f97754,04-07-2020,2020-07-04,2020,7,1,2020-07-05,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,8315, $23.00 ,mobile app,email,email,mobile,mobile,KW,TRUE,EMEA,23.0
44a5e8f3,f3cdba3956930861,04-07-2020,2020-07-04,2020,7,3,2020-07-07,Nintendo Switch,nintendo switch,8d0d, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
b0e8ea2d,de139042c8574972,04-07-2020,2020-07-04,2020,7,1,2020-07-05,JBL Quantum 100 Gaming Headset,jbl quantum 100 gaming headset,ab0f, $24.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,24.0
2aad6d13,d44647493da20265,04-07-2020,2020-07-04,2020,7,1,2020-07-05,Nintendo Switch,nintendo switch,e682, $168.00 ,website,direct,direct,desktop,desktop,US,TRUE,NA,168.0
